experiment,K,C,scenario,routing_mode,num_routes,policy,n_drones,mean_h1,mean_h2,mean_risk,peak_h1,peak_h2,peak_risk,frames_per_drone,channel_util
capacity_15min_sw_nsw_assimetrico,32,16,2r_static,static,2,round-robin-sw,24,1.3766666666666667,2065.01,1487.2840791666667,10,4151,1723.9604,7.833333333333333,0.8014360784628345
capacity_15min_sw_nsw_assimetrico,32,32,2r_static,static,2,aoi-normalized,126,3.218095238095238,313.33507936507937,272.33400873015876,57,689,389.7991,8.357142857142858,0.8011132101419379
capacity_15min_sw_nsw_assimetrico,32,32,2r_static,static,2,aoi-sw,50,2.359,286.494,253.819282,12,521,257.5456,53.28,0.8001957989519698
capacity_15min_sw_nsw_assimetrico,32,32,2r_static,static,2,max-weight-drift,126,3.518253968253968,310.2369047619048,273.09740873015875,60,654,409.0826,8.53968253968254,0.798934204916868
capacity_15min_sw_nsw_assimetrico,32,32,2r_static,static,2,max-weight-sw,50,2.131,309.5662,270.449356,10,737,275.4749,49.48,0.8000768368817032
capacity_15min_sw_nsw_assimetrico,32,32,2r_static,static,2,mw-pe,126,2.0654761904761902,304.59007936507936,250.2521,9,667,275.4402,8.992063492063492,0.7989736861884946
capacity_15min_sw_nsw_assimetrico,32,32,2r_static,static,2,pf-classic,126,28.36952380952381,321.17071428571427,785.7907055555555,161,543,2257.1286,9.095238095238095,0.8000575220055114
capacity_15min_sw_nsw_assimetrico,32,32,2r_static,static,2,pf-classic-sw,50,1.9242,368.5106,325.548442,13,537,329.5639,41.52,0.7994111194063962
capacity_15min_sw_nsw_assimetrico,32,32,2r_static,static,2,round-robin,126,27.033730158730158,311.8220634920635,692.8662817460317,242,604,1998.7494,9.206349206349206,0.8002648687695642
capacity_15min_sw_nsw_assimetrico,32,32,2r_static,static,2,round-robin-sw,50,1.314,3614.2316,2063.9932,10,8207,2320.8477,3.64,0.8014630243456395
capacity_15min_sw_nsw_assimetrico,32,64,2r_static,static,2,aoi-normalized,254,6.578425196850394,535.7599606299212,394.95693582677166,102,1208,526.2519,4.02755905511811,0.7996814304061762
capacity_15min_sw_nsw_assimetrico,32,64,2r_static,static,2,aoi-sw,102,3.427941176470588,432.13323529411764,395.7497578431373,13,925,462.5859,35.029411764705884,0.7999982228185654
capacity_15min_sw_nsw_assimetrico,32,64,2r_static,static,2,max-weight-drift,254,3.5594094488188976,553.9649606299213,390.52614488188976,52,1233,455.9125,3.5039370078740157,0.8003894919348875
capacity_15min_sw_nsw_assimetrico,32,64,2r_static,static,2,max-weight-sw,102,2.1773529411764705,796.2454901960784,644.9755803921569,11,2677,794.4702,20.65686274509804,0.79998354881888
capacity_15min_sw_nsw_assimetrico,32,64,2r_static,static,2,mw-pe,254,2.647992125984252,626.3143307086614,395.35539803149607,11,1546,440.8356,3.590551181102362,0.7999566358382367
capacity_15min_sw_nsw_assimetrico,32,64,2r_static,static,2,pf-classic,254,142.22523622047245,536.816811023622,10464.711021653544,1472,1876,58041.4974,4.874015748031496,0.7999798734543442
capacity_15min_sw_nsw_assimetrico,32,64,2r_static,static,2,pf-classic-sw,102,2.6545098039215684,596.2299019607843,516.5123901960784,15,1033,611.9021,27.08823529411765,0.7990002443973332
capacity_15min_sw_nsw_assimetrico,32,64,2r_static,static,2,round-robin,254,114.64417322834646,555.3170472440945,5151.881983070866,470,1079,15447.9587,4.84251968503937,0.8001182434557279
capacity_15min_sw_nsw_assimetrico,32,64,2r_static,static,2,round-robin-sw,102,1.7990196078431373,4942.620784313725,2445.1023,18,10499,2527.8923,1.6372549019607843,0.7997695081601547
capacity_debug,1,2,2r_static,static,2,aoi-sw,4,3.1100000000000003,368.6775,237.692275,11,903,268.2845,3.75,0.8047034764826176
capacity_debug,1,2,2r_static,static,2,max-weight-sw,4,3.0700000000000003,428.4225,256.07135,10,1144,289.6053,4,0.8073750606501698
capacity_debug,1,2,2r_static,static,2,pf-classic-sw,4,2.815,480.8425,277.33765,12,984,298.3291,3,0.8181818181818182
capacity_debug,1,2,2r_static,static,2,round-robin-sw,4,3.0325,483.71500000000003,277.03885,20,1014,298.3554,3,0.8102857142857143
capacity_debug,1,4,2r_static,static,2,aoi-sw,10,5.851,606.245,332.71729,18,1400,382.505,2,0.8066843904291683
capacity_debug,1,4,2r_static,static,2,max-weight-sw,10,3.735,672.485,332.24552,12,1401,346.1996,0.7,0.7892325315005727
capacity_debug,1,4,2r_static,static,2,pf-classic-sw,10,4.947,674.102,338.97067,19,1400,366.4915,1.2,0.813634351482957
capacity_debug,1,4,2r_static,static,2,round-robin-sw,10,5.644,675.6370000000001,363.20685000000003,64,1400,423.5278,1.3,0.8074725274725275
capacity_debug,1,8,2r_static,static,2,aoi-sw,20,7.023,691.766,358.944375,20,1401,402.711,0.3,0.8053541550474066
capacity_debug,1,8,2r_static,static,2,max-weight-sw,20,4.9625,700.999,345.0426,18,1401,362.3015,0.05,0.7864476386036962
capacity_debug,1,8,2r_static,static,2,pf-classic-sw,20,9.1735,700.922,402.31629,30,1401,511.0571,0.3,0.81053525913339
capacity_debug,1,8,2r_static,static,2,round-robin-sw,20,10.6265,700.9255,454.61656,96,1401,902.3037,0.25,0.8073666384419983
capacity_debug,1,16,2r_static,static,2,aoi-sw,40,9.322000000000001,700.75,400.2328675,29,1401,499.3717,0,0.7823275862068966
capacity_debug,1,16,2r_static,static,2,max-weight-sw,40,9.0855,700.75,398.9439025,29,1401,498.1441,0,0.7536231884057971
capacity_debug,1,16,2r_static,static,2,pf-classic-sw,40,17.734750000000002,700.73925,610.54239,50,1401,1055.3653,0.05,0.804059652029826
capacity_debug,1,16,2r_static,static,2,round-robin-sw,40,20.08075,700.73775,704.4220175,128,1401,1620.2176,0.05,0.7995008319467554
capacity_debug,1,32,2r_static,static,2,aoi-sw,80,17.403625,700.625,651.153025,48,1401,1147.2905,0,0.8295964125560538
capacity_debug,1,32,2r_static,static,2,max-weight-sw,80,17.348625,700.625,653.24171625,49,1401,1148.9299,0,0.75
capacity_debug,1,32,2r_static,static,2,pf-classic-sw,80,35.04425,700.625,1164.95003875,92,1401,2295.7191,0,0.8133554541683948
capacity_debug,1,32,2r_static,static,2,round-robin-sw,80,39.737375,700.625,1602.89928375,288,1401,6058.5887,0,0.8042044517724649
capacity_debug,1,64,2r_static,static,2,aoi-sw,160,33.508625,700.5625,1247.479395625,87,1401,2433.9153,0,0.8157894736842105
capacity_debug,1,64,2r_static,static,2,max-weight-sw,160,33.4806875,700.5625,1248.837541875,87,1401,2418.8329,0,0.6
capacity_debug,1,64,2r_static,static,2,pf-classic-sw,160,66.1486875,700.5625,3436.560585625,174,1401,7298.2541,0,0.8035130718954249
capacity_debug,1,64,2r_static,static,2,round-robin-sw,160,76.768625,700.5625,4991.127955,588,1401,36991.9958,0,0.8064780647806478
capacity_debug,2,2,2r_static,static,2,aoi-sw,4,2.26,270.0075,197.131175,7,508,200.5693,6,0.794848757112908
capacity_debug,2,2,2r_static,static,2,max-weight-sw,4,2.4925,253.565,186.8468,7,492,189.1965,7,0.797752808988764
capacity_debug,2,2,2r_static,static,2,pf-classic-sw,4,1.8925,324.12,225.6761,8,515,229.8033,5,0.7991468183434056
capacity_debug,2,2,2r_static,static,2,round-robin-sw,4,1.9825,323.7275,225.4162,10,515,226.5557,5,0.8078571428571428
capacity_debug,2,4,2r_static,static,2,aoi-sw,10,3.362,384.289,245.53071,11,832,261.6771,3.6,0.8123476848090982
capacity_debug,2,4,2r_static,static,2,max-weight-sw,10,3.085,430.40999999999997,258.98991,11,1074,283.3956,3.5,0.8096929183204512
capacity_debug,2,4,2r_static,static,2,pf-classic-sw,10,2.84,503.883,284.17361,12,1009,304.0244,2.8,0.7974413646055437
capacity_debug,2,4,2r_static,static,2,round-robin-sw,10,3.049,505.239,286.18802,16,1051,302.1339,2.7,0.7961904761904762
capacity_debug,2,8,2r_static,static,2,aoi-sw,20,5.771,618.0765,327.653495,17,1400,377.4159,1.75,0.8013856812933026
capacity_debug,2,8,2r_static,static,2,max-weight-sw,20,3.7635,669.6105,332.12038,14,1401,346.31,0.8,0.8065554580040971
capacity_debug,2,8,2r_static,static,2,pf-classic-sw,20,4.9355,671.5285,337.074885,18,1400,361.1168,1.4,0.8084730803177406
capacity_debug,2,8,2r_static,static,2,round-robin-sw,20,5.7565,670.502,361.83405,48,1400,441.1872,1.4,0.8076500329742801
capacity_debug,2,16,2r_static,static,2,aoi-sw,40,7.0155,689.18075,361.717985,19,1401,413.5603,0.275,0.8033389926428975
capacity_debug,2,16,2r_static,static,2,max-weight-sw,40,4.926,700.74975,345.5217975,16,1401,366.3553,0.05,0.8080357142857143
capacity_debug,2,16,2r_static,static,2,pf-classic-sw,40,9.23375,700.36075,405.7148,30,1401,538.8784,0.275,0.8045271842606304
capacity_debug,2,16,2r_static,static,2,round-robin-sw,40,10.7045,699.93775,449.525025,96,1401,781.6696,0.35,0.8057614912094895
capacity_debug,2,32,2r_static,static,2,aoi-sw,80,9.373375,700.625,406.425235,29,1401,528.8456,0,0.7929606625258799
capacity_debug,2,32,2r_static,static,2,max-weight-sw,80,9.1295,700.625,405.659035,29,1401,539.9415,0,0.7964071856287425
capacity_debug,2,32,2r_static,static,2,pf-classic-sw,80,17.944375,700.61575,664.20449625,51,1401,1164.2149,0.05,0.8037790697674418
capacity_debug,2,32,2r_static,static,2,round-robin-sw,80,20.896125,700.61525,762.71017125,192,1401,2194.9945,0.0625,0.8067803660565723
capacity_debug,2,64,2r_static,static,2,aoi-sw,160,17.6249375,700.5625,695.354649375,51,1401,1208.485,0,0.8208955223880597
capacity_debug,2,64,2r_static,static,2,max-weight-sw,160,17.5835625,700.5625,693.776501875,50,1401,1219.6971,0,0.8163265306122449
capacity_debug,2,64,2r_static,static,2,pf-classic-sw,160,35.5286875,700.5625,1329.0895525,95,1401,2621.0337,0,0.8084005793503001
capacity_debug,2,64,2r_static,static,2,round-robin-sw,160,40.7754375,700.5625,1931.66191,320,1401,12932.846,0,0.8042044517724649
capacity_debug,4,2,2r_static,static,2,aoi-sw,4,2.26,270.0075,197.131175,7,508,200.5693,6,0.794848757112908
capacity_debug,4,2,2r_static,static,2,max-weight-sw,4,2.4925,253.565,186.8468,7,492,189.1965,7,0.7979714912280702
capacity_debug,4,2,2r_static,static,2,pf-classic-sw,4,1.9024999999999999,324.0925,225.727025,8,520,229.3831,5,0.8026362664766655
capacity_debug,4,2,2r_static,static,2,round-robin-sw,4,1.9874999999999998,323.875,225.453525,10,533,229.2347,5,0.8087919942816297
capacity_debug,4,4,2r_static,static,2,aoi-sw,10,2.261,268.496,196.66689,8,513,201.2368,6,0.7997834195644327
capacity_debug,4,4,2r_static,static,2,max-weight-sw,10,2.505,252.687,186.38626,9,501,189.6676,7,0.8009437067924943
capacity_debug,4,4,2r_static,static,2,pf-classic-sw,10,1.905,323.25,225.09393,9,521,227.7169,5,0.8053173241852487
capacity_debug,4,4,2r_static,static,2,round-robin-sw,10,1.6480000000000001,501.896,282.37266999999997,12,1039,300.2483,2.8,0.817575613241248
capacity_debug,4,8,2r_static,static,2,aoi-sw,20,3.351,386.4525,247.829635,11,843,263.6259,3.6,0.8023279149106963
capacity_debug,4,8,2r_static,static,2,max-weight-sw,20,3.0495,436.678,259.96562,10,1095,282.2124,3.6,0.7990659055526725
capacity_debug,4,8,2r_static,static,2,pf-classic-sw,20,2.821,504.74899999999997,284.06769,12,1017,302.4263,2.75,0.80597903763697
capacity_debug,4,8,2r_static,static,2,round-robin-sw,20,2.305,665.7815,328.817685,14,1400,343.1997,1.45,0.8091888327104858
capacity_debug,4,16,2r_static,static,2,aoi-sw,40,5.7692499999999995,618.71025,332.4810275,17,1400,385.1766,1.775,0.8035971914975474
capacity_debug,4,16,2r_static,static,2,max-weight-sw,40,3.10525,682.778,334.0162525,10,1401,344.6895,0.45,0.797244094488189
capacity_debug,4,16,2r_static,static,2,pf-classic-sw,40,4.90875,672.0915,336.9119125,17,1400,368.7242,1.3,0.8034281947038787
capacity_debug,4,16,2r_static,static,2,round-robin-sw,40,3.9739999999999998,699.55875,344.939415,30,1401,390.2491,0.375,0.7999153080669066
capacity_debug,4,32,2r_static,static,2,aoi-sw,80,6.991,687.7665,361.25320375,19,1401,410.4145,0.25,0.8042388658169841
capacity_debug,4,32,2r_static,static,2,max-weight-sw,80,4.887375,700.625,345.36036375000003,16,1401,370.3029,0.0125,0.8020361990950227
capacity_debug,4,32,2r_static,static,2,pf-classic-sw,80,9.21875,700.066875,406.3205575,28,1401,532.6816,0.3,0.8066433195373024
capacity_debug,4,32,2r_static,static,2,round-robin-sw,80,7.389125,700.61375,387.9027775,54,1401,612.5954,0.0625,0.8063643926788685
capacity_debug,4,64,2r_static,static,2,aoi-sw,160,9.3728125,700.5625,416.72002,26,1401,546.2776,0,0.799791449426486
capacity_debug,4,64,2r_static,static,2,max-weight-sw,160,9.1291875,700.5625,415.869354375,28,1401,552.0213,0,0.8144329896907216
capacity_debug,4,64,2r_static,static,2,pf-classic-sw,160,17.929875,700.553625,701.6023525,48,1401,1182.6321,0.05,0.8018466645917627
capacity_debug,4,64,2r_static,static,2,round-robin-sw,160,14.128375,700.5625,563.058035,107,1401,1212.6287,0,0.8092295014421096
capacity_debug,8,2,2r_static,static,2,aoi-sw,4,2.26,270.0075,197.131175,7,508,200.5693,6,0.794848757112908
capacity_debug,8,2,2r_static,static,2,max-weight-sw,4,2.4925,253.565,186.8468,7,492,189.1965,7,0.7979714912280702
capacity_debug,8,2,2r_static,static,2,pf-classic-sw,4,1.9024999999999999,324.0925,225.727025,8,520,229.3831,5,0.8026362664766655
capacity_debug,8,2,2r_static,static,2,round-robin-sw,4,1.9874999999999998,323.875,225.453525,10,533,229.2347,5,0.8087919942816297
capacity_debug,8,4,2r_static,static,2,aoi-sw,10,2.261,268.496,196.66689,8,513,201.2368,6,0.7997834195644327
capacity_debug,8,4,2r_static,static,2,max-weight-sw,10,2.505,252.687,186.38626,9,501,189.6676,7,0.8010316066725197
capacity_debug,8,4,2r_static,static,2,pf-classic-sw,10,1.905,323.277,224.87276,8,525,228.6075,5,0.8049128820337047
capacity_debug,8,4,2r_static,static,2,round-robin-sw,10,1.6380000000000001,503.345,282.75073,8,1007,301.8745,2.8,0.8106692069540367
capacity_debug,8,8,2r_static,static,2,aoi-sw,20,2.276,268.637,196.43789999999998,9,509,202.7621,6,0.8074267022049915
capacity_debug,8,8,2r_static,static,2,max-weight-sw,20,2.5135,253.0835,186.881595,10,500,194.237,7,0.8012848671205799
capacity_debug,8,8,2r_static,static,2,pf-classic-sw,20,1.9144999999999999,322.9695,224.825625,10,526,227.8717,5,0.8051326041890057
capacity_debug,8,8,2r_static,static,2,round-robin-sw,20,1.454,670.922,329.18689,10,1400,337.5475,1.4,0.8095447547833736
capacity_debug,8,16,2r_static,static,2,aoi-sw,40,3.35975,385.513,248.0981125,12,836,266.1763,3.6,0.8042931831892218
capacity_debug,8,16,2r_static,static,2,max-weight-sw,40,2.60425,479.0705,274.268105,10,1206,299.0536,2.75,0.8008628235588345
capacity_debug,8,16,2r_static,static,2,pf-classic-sw,40,2.81025,505.0865,284.1267425,11,1007,303.4484,2.775,0.8034065868620094
capacity_debug,8,16,2r_static,static,2,round-robin-sw,40,2.05325,700.59025,337.8500725,14,1401,346.0725,0.325,0.8017789072426937
capacity_debug,8,32,2r_static,static,2,aoi-sw,80,5.774875,620.35925,333.21605,17,1400,394.5763,1.775,0.805888872825406
capacity_debug,8,32,2r_static,static,2,max-weight-sw,80,2.83,697.155,337.5629225,11,1401,344.4623,0.2125,0.8087297694948504
capacity_debug,8,32,2r_static,static,2,pf-classic-sw,80,4.896,671.975125,337.664315,16,1400,366.3064,1.35,0.8047317744154058
capacity_debug,8,32,2r_static,static,2,round-robin-sw,80,3.497,700.61,343.78904,32,1401,450.9003,0.075,0.806116080715623
capacity_debug,8,64,2r_static,static,2,aoi-sw,160,6.989125,687.288875,367.69734875,19,1401,420.318,0.25,0.8061341761241201
capacity_debug,8,64,2r_static,static,2,max-weight-sw,160,4.8584375,700.5625,347.63463,17,1401,376.3471,0,0.8110918544194108
capacity_debug,8,64,2r_static,static,2,pf-classic-sw,160,9.1954375,699.9051875,413.798659375,26,1401,535.8412,0.3,0.8007280785058563
capacity_debug,8,64,2r_static,static,2,round-robin-sw,160,6.4131875,700.5625,374.9855,64,1401,611.5813,0,0.800205973223481
capacity_debug,16,2,2r_static,static,2,aoi-sw,4,2.26,270.0075,197.131175,7,508,200.5693,6,0.794848757112908
capacity_debug,16,2,2r_static,static,2,max-weight-sw,4,2.4924999999999997,253.67000000000002,186.876975,7,494,189.4817,7,0.796986301369863
capacity_debug,16,2,2r_static,static,2,pf-classic-sw,4,1.9024999999999999,324.0925,225.727025,8,520,229.3831,5,0.8026362664766655
capacity_debug,16,2,2r_static,static,2,round-robin-sw,4,1.9874999999999998,323.875,225.453525,10,533,229.2347,5,0.8087919942816297
capacity_debug,16,4,2r_static,static,2,aoi-sw,10,2.261,268.496,196.66689,8,513,201.2368,6,0.7997834195644327
capacity_debug,16,4,2r_static,static,2,max-weight-sw,10,2.505,252.76,186.43045999999998,9,501,190.0907,7,0.8012736056214317
capacity_debug,16,4,2r_static,static,2,pf-classic-sw,10,1.905,323.277,224.87276,8,525,228.6075,5,0.8049128820337047
capacity_debug,16,4,2r_static,static,2,round-robin-sw,10,1.6380000000000001,503.345,282.75073,8,1007,301.8745,2.8,0.8106692069540367
capacity_debug,16,8,2r_static,static,2,aoi-sw,20,2.276,268.637,196.43789999999998,9,509,202.7621,6,0.8074267022049915
capacity_debug,16,8,2r_static,static,2,max-weight-sw,20,2.5135,253.0835,186.881595,10,500,194.237,7,0.8012848671205799
capacity_debug,16,8,2r_static,static,2,pf-classic-sw,20,1.912,324.1875,225.325515,10,525,228.9831,5,0.8022973744292238
capacity_debug,16,8,2r_static,static,2,round-robin-sw,20,1.4545,671.011,329.20824,10,1400,337.4802,1.4,0.8055861007257532
capacity_debug,16,16,2r_static,static,2,aoi-sw,40,2.2784999999999997,269.29075,196.91199,11,518,201.8105,6,0.802178517397882
capacity_debug,16,16,2r_static,static,2,max-weight-sw,40,2.19325,281.093,200.58827,10,581,207.8125,6,0.7996481264275572
capacity_debug,16,16,2r_static,static,2,pf-classic-sw,40,1.92125,324.00875,225.368675,10,538,232.6043,5,0.8012076172782164
capacity_debug,16,16,2r_static,static,2,round-robin-sw,40,1.3547500000000001,700.31225,337.2230925,8,1401,340.0734,0.325,0.7916578445903028
capacity_debug,16,32,2r_static,static,2,aoi-sw,80,3.361,385.188375,248.07295,12,842,266.6048,3.6125,0.7998897740367754
capacity_debug,16,32,2r_static,static,2,max-weight-sw,80,2.19125,619.55925,314.3511375,9,1400,340.1853,1.8,0.80211433394039
capacity_debug,16,32,2r_static,static,2,pf-classic-sw,80,2.81575,505.937,284.66474,13,1018,304.3515,2.7625,0.8022961085433129
capacity_debug,16,32,2r_static,static,2,round-robin-sw,80,1.951625,700.612375,337.5132775,15,1401,346.1615,0.0625,0.8025384935497295
capacity_debug,16,64,2r_static,static,2,aoi-sw,160,5.7574375,619.5628125,336.464355625,18,1400,395.4812,1.78125,0.7979030396306271
capacity_debug,16,64,2r_static,static,2,max-weight-sw,160,2.7724375,700.558625,338.613890625,12,1401,344.4759,0.10625,0.7967355821545158
capacity_debug,16,64,2r_static,static,2,pf-classic-sw,160,4.9031875,672.5828750000001,339.85088875,18,1400,369.4613,1.33125,0.7989624221130356
capacity_debug,16,64,2r_static,static,2,round-robin-sw,160,3.29775,700.5625,342.416729375,33,1401,422.1437,0,0.7962085308056872
capacity_debug,32,2,2r_static,static,2,aoi-sw,4,2.26,270.0075,197.131175,7,508,200.5693,6,0.794848757112908
capacity_debug,32,2,2r_static,static,2,max-weight-sw,4,2.4924999999999997,253.67000000000002,186.876975,7,494,189.4817,7,0.7972047136201699
capacity_debug,32,2,2r_static,static,2,pf-classic-sw,4,1.9024999999999999,324.0925,225.727025,8,520,229.3831,5,0.8026362664766655
capacity_debug,32,2,2r_static,static,2,round-robin-sw,4,1.9874999999999998,323.875,225.453525,10,533,229.2347,5,0.8087919942816297
capacity_debug,32,4,2r_static,static,2,aoi-sw,10,2.261,268.496,196.66689,8,513,201.2368,6,0.7997834195644327
capacity_debug,32,4,2r_static,static,2,max-weight-sw,10,2.505,252.76,186.43045999999998,9,501,190.0907,7,0.8013615899857253
capacity_debug,32,4,2r_static,static,2,pf-classic-sw,10,1.905,323.277,224.87276,8,525,228.6075,5,0.8049128820337047
capacity_debug,32,4,2r_static,static,2,round-robin-sw,10,1.6380000000000001,503.345,282.75073,8,1007,301.8745,2.8,0.8106692069540367
capacity_debug,32,8,2r_static,static,2,aoi-sw,20,2.276,268.637,196.43789999999998,9,509,202.7621,6,0.8074267022049915
capacity_debug,32,8,2r_static,static,2,max-weight-sw,20,2.5135,253.0835,186.881595,10,500,194.237,7,0.8012848671205799
capacity_debug,32,8,2r_static,static,2,pf-classic-sw,20,1.912,324.1875,225.325515,10,525,228.9831,5,0.8022973744292238
capacity_debug,32,8,2r_static,static,2,round-robin-sw,20,1.4545,671.011,329.20824,10,1400,337.4802,1.4,0.8055861007257532
capacity_debug,32,16,2r_static,static,2,aoi-sw,40,2.2784999999999997,269.29075,196.91199,11,518,201.8105,6,0.802178517397882
capacity_debug,32,16,2r_static,static,2,max-weight-sw,40,2.2022500000000003,280.246,200.18078,11,578,206.9474,6,0.7993729443949221
capacity_debug,32,16,2r_static,static,2,pf-classic-sw,40,1.9215,324.13125,225.3670975,11,539,230.3532,5,0.8020230180856387
capacity_debug,32,16,2r_static,static,2,round-robin-sw,40,1.353,700.1395,337.104195,8,1401,337.6146,0.325,0.7910922587486744
capacity_debug,32,32,2r_static,static,2,aoi-sw,80,2.279875,269.455625,197.15471875,9,527,204.6424,6,0.8016041162227603
capacity_debug,32,32,2r_static,static,2,max-weight-sw,80,1.855625,341.982125,225.923515,9,743,232.2895,4.95,0.7996416668272102
capacity_debug,32,32,2r_static,static,2,pf-classic-sw,80,1.924,325.025375,225.738325,12,539,230.1634,5,0.7995714285714286
capacity_debug,32,32,2r_static,static,2,round-robin-sw,80,1.3035,700.6155,337.21484375,8,1401,337.6145,0.05,0.7946261195584253
capacity_debug,32,64,2r_static,static,2,aoi-sw,160,3.3686875,384.90081250000003,248.4038175,15,837,269.1258,3.60625,0.8001952856051976
capacity_debug,32,64,2r_static,static,2,max-weight-sw,160,1.974375,674.6608125,330.33025625,9,1400,340.1825,1.23125,0.80214634813219865
capacity_debug,32,64,2r_static,static,2,pf-classic-sw,160,2.8121875,505.7491875,284.58979125,14,1015,305.6136,2.7375,0.7992236648373712
capacity_debug,32,64,2r_static,static,2,round-robin-sw,160,1.8932499999999999,700.5625,337.686288125,20,1401,346.1155,0,0.7968653330583626
